Id_Reference,Nom_Intersection,Date,Periode,Heure,Minute,NBLT,NBT,NBRT,SBLT,SBT,SBRT,EBLT,EBT,EBRT,WBLT,WBT,WBRT,Approche_Nord,Approche_Sud,Approche_Est,Approche_Ouest,Bus,Circulation
8785,Métropolitain Nord / Provencher,2019-10-30,07:15:00,7,15,47,33,0,0,84,82,0,0,0,35,391,2,0,0,0,0,460,674
8786,Métropolitain Nord / Provencher,2019-10-31,07:15:00,7,15,49,40,0,0,81,69,0,0,0,43,365,9,0,0,0,0,460,656
8705,Pie-IX / Rouen,2019-11-05,07:15:00,7,15,4,50,6,29,157,13,5,12,4,21,52,5,0,0,0,0,139_439,358
8713,Pie-IX / Rouen,2019-11-07,07:15:00,7,15,9,51,4,20,118,12,4,15,2,19,48,8,0,0,0,0,139_439,310
8709,Pie-IX / Rouen,2019-11-06,07:30:00,7,30,10,63,7,26,172,14,5,10,2,13,44,12,0,0,0,0,139_439,378
8784,Métropolitain Nord / Provencher,2019-10-29,07:30:00,7,30,42,47,0,0,78,60,0,0,0,40,342,7,0,0,0,0,460,616
8785,Métropolitain Nord / Provencher,2019-10-30,07:30:00,7,30,44,46,0,0,97,76,0,0,0,40,396,6,0,0,0,0,460,705
8786,Métropolitain Nord / Provencher,2019-10-31,07:30:00,7,30,40,47,0,0,91,80,0,0,0,41,371,6,0,0,0,0,460,676
8705,Pie-IX / Rouen,2019-11-05,07:30:00,7,30,6,49,17,27,166,14,10,8,6,19,37,11,0,0,0,0,139_439,370
8713,Pie-IX / Rouen,2019-11-07,07:30:00,7,30,7,53,8,27,161,14,5,11,3,15,50,9,0,0,0,0,139_439,363
8709,Pie-IX / Rouen,2019-11-06,07:45:00,7,45,2,62,9,39,170,29,7,18,5,19,39,9,0,0,0,0,139_439,408
8784,Métropolitain Nord / Provencher,2019-10-29,07:45:00,7,45,50,41,0,0,90,63,0,0,0,37,332,4,0,0,0,0,460,617
8785,Métropolitain Nord / Provencher,2019-10-30,07:45:00,7,45,54,42,0,0,81,58,0,0,0,38,354,3,0,0,0,0,460,630
8786,Métropolitain Nord / Provencher,2019-10-31,07:45:00,7,45,55,55,0,0,80,63,0,0,0,45,343,8,0,0,0,0,460,649
8705,Pie-IX / Rouen,2019-11-05,07:45:00,7,45,6,57,6,40,143,28,7,16,2,16,53,19,0,0,0,0,139_439,393
8713,Pie-IX / Rouen,2019-11-07,07:45:00,7,45,6,87,14,45,110,21,6,16,3,19,46,9,0,0,0,0,139_439,382
8705,Pie-IX / Rouen,2019-11-05,08:00:00,8,0,7,57,6,43,134,30,2,19,1,16,62,9,0,0,0,0,139_439,386
8713,Pie-IX / Rouen,2019-11-07,08:00:00,8,0,15,57,5,43,167,17,6,13,2,19,59,5,0,0,0,0,139_439,408
8709,Pie-IX / Rouen,2019-11-06,08:00:00,8,0,6,51,16,56,158,21,5,24,5,18,50,5,0,0,0,0,139_439,415
8784,Métropolitain Nord / Provencher,2019-10-29,08:00:00,8,0,42,45,0,0,93,73,0,0,0,46,362,5,0,0,0,0,460,666
8785,Métropolitain Nord / Provencher,2019-10-30,08:00:00,8,0,34,46,0,0,100,49,0,0,0,41,346,6,0,0,0,0,460,622
8786,Métropolitain Nord / Provencher,2019-10-31,08:00:00,8,0,40,55,0,0,94,69,0,0,0,52,362,6,0,0,0,0,460,678
8709,Pie-IX / Rouen,2019-11-06,08:15:00,8,15,12,43,10,45,169,33,5,25,4,16,59,6,0,0,0,0,139_439,427
8784,Métropolitain Nord / Provencher,2019-10-29,08:15:00,8,15,47,51,0,0,93,57,0,0,0,37,339,6,0,0,0,0,460,630
8785,Métropolitain Nord / Provencher,2019-10-30,08:15:00,8,15,47,60,0,0,107,52,0,0,0,49,367,9,0,0,0,0,460,691
8786,Métropolitain Nord / Provencher,2019-10-31,08:15:00,8,15,49,50,0,0,83,65,0,0,0,44,333,13,0,0,0,0,460,637
8705,Pie-IX / Rouen,2019-11-05,08:15:00,8,15,5,53,10,35,154,31,4,16,3,30,49,6,0,0,0,0,139_439,396
8713,Pie-IX / Rouen,2019-11-07,08:15:00,8,15,21,48,6,31,133,27,7,16,4,25,65,2,0,0,0,0,139_439,385
8705,Pie-IX / Rouen,2019-11-05,08:30:00,8,30,7,48,4,36,153,41,5,9,4,6,19,4,0,0,0,0,139_439,336
8713,Pie-IX / Rouen,2019-11-07,08:30:00,8,30,5,43,14,31,155,33,6,13,3,14,65,6,0,0,0,0,139_439,388
8709,Pie-IX / Rouen,2019-11-06,08:30:00,8,30,17,51,13,42,163,32,1,17,2,18,63,8,0,0,0,0,139_439,427
8784,Métropolitain Nord / Provencher,2019-10-29,08:30:00,8,30,46,52,0,0,88,64,0,0,0,40,317,15,0,0,0,0,460,622
8785,Métropolitain Nord / Provencher,2019-10-30,08:30:00,8,30,42,52,0,0,89,60,0,0,0,44,375,5,0,0,0,0,460,667
8786,Métropolitain Nord / Provencher,2019-10-31,08:30:00,8,30,29,46,0,0,99,59,0,0,0,42,339,7,0,0,0,0,460,621
8705,Pie-IX / Rouen,2019-11-05,08:45:00,8,45,10,35,8,21,111,28,13,7,4,21,41,6,0,0,0,0,139_439,305
8713,Pie-IX / Rouen,2019-11-07,08:45:00,8,45,15,49,5,27,127,30,4,13,2,12,55,3,0,0,0,0,139_439,342
8709,Pie-IX / Rouen,2019-11-06,08:45:00,8,45,4,49,20,27,122,31,10,13,3,19,45,3,0,0,0,0,139_439,346
8784,Métropolitain Nord / Provencher,2019-10-29,08:45:00,8,45,29,42,0,0,93,57,0,0,0,37,342,9,0,0,0,0,460,609
8785,Métropolitain Nord / Provencher,2019-10-30,08:45:00,8,45,35,44,0,0,88,59,0,0,0,39,313,6,0,0,0,0,460,584
8786,Métropolitain Nord / Provencher,2019-10-31,08:45:00,8,45,49,53,0,0,80,55,0,0,0,49,268,12,0,0,0,0,460,566
8709,Pie-IX / Rouen,2019-11-06,09:00:00,9,0,5,47,16,37,135,17,5,16,6,15,44,6,0,0,0,0,139_439,349
8784,Métropolitain Nord / Provencher,2019-10-29,09:00:00,9,0,37,51,0,0,76,48,0,0,0,47,339,15,0,0,0,0,460,613
8785,Métropolitain Nord / Provencher,2019-10-30,09:00:00,9,0,31,35,0,0,56,51,0,0,0,46,345,10,0,0,0,0,460,574
8786,Métropolitain Nord / Provencher,2019-10-31,09:00:00,9,0,37,40,0,0,64,55,0,0,0,66,342,11,0,0,0,0,460,615
8705,Pie-IX / Rouen,2019-11-05,09:00:00,9,0,14,45,12,27,145,16,4,12,4,20,51,10,0,0,0,0,139_439,360
8713,Pie-IX / Rouen,2019-11-07,09:00:00,9,0,8,36,8,29,123,10,4,15,3,18,48,6,0,0,0,0,139_439,308
8705,Pie-IX / Rouen,2019-11-05,09:15:00,9,15,7,51,10,26,119,12,3,10,5,10,37,5,0,0,0,0,139_439,295
8713,Pie-IX / Rouen,2019-11-07,09:15:00,9,15,5,45,9,23,129,10,3,11,4,12,27,4,0,0,0,0,139_439,282
8709,Pie-IX / Rouen,2019-11-06,09:15:00,9,15,7,50,11,24,108,14,3,15,5,17,16,14,0,0,0,0,139_439,284
8784,Métropolitain Nord / Provencher,2019-10-29,09:15:00,9,15,43,28,0,0,59,46,0,0,0,48,313,12,0,0,0,0,460,549
8785,Métropolitain Nord / Provencher,2019-10-30,09:15:00,9,15,31,30,0,0,58,41,0,0,0,59,354,7,0,0,0,0,460,580
8786,Métropolitain Nord / Provencher,2019-10-31,09:15:00,9,15,42,45,0,0,70,58,0,0,0,42,265,11,0,0,0,0,460,533
8709,Pie-IX / Rouen,2019-11-06,09:30:00,9,30,7,41,17,21,118,16,6,16,5,11,24,11,0,0,0,0,139_439,293
8784,Métropolitain Nord / Provencher,2019-10-29,09:30:00,9,30,29,35,0,0,77,46,0,0,0,54,313,19,0,0,0,0,460,573
8785,Métropolitain Nord / Provencher,2019-10-30,09:30:00,9,30,27,36,0,0,81,45,0,0,0,58,327,20,0,0,0,0,460,594
8786,Métropolitain Nord / Provencher,2019-10-31,09:30:00,9,30,37,54,0,0,82,33,0,0,0,39,228,19,0,0,0,0,460,492
8705,Pie-IX / Rouen,2019-11-05,09:30:00,9,30,8,39,13,24,124,13,3,13,4,15,35,9,0,0,0,0,139_439,300
8713,Pie-IX / Rouen,2019-11-07,09:30:00,9,30,6,43,13,28,136,11,2,16,2,4,23,12,0,0,0,0,139_439,296
8705,Pie-IX / Rouen,2019-11-05,09:45:00,9,45,5,47,8,20,142,11,5,13,8,9,33,9,0,0,0,0,139_439,310
8713,Pie-IX / Rouen,2019-11-07,09:45:00,9,45,3,56,14,18,128,5,2,14,4,10,34,7,0,0,0,0,139_439,295
8709,Pie-IX / Rouen,2019-11-06,09:45:00,9,45,9,55,13,23,136,14,6,14,8,11,26,5,0,0,0,0,139_439,320
8784,Métropolitain Nord / Provencher,2019-10-29,09:45:00,9,45,26,33,0,0,77,50,0,0,0,65,303,21,0,0,0,0,460,575
8785,Métropolitain Nord / Provencher,2019-10-30,09:45:00,9,45,38,38,0,0,73,37,0,0,0,46,318,17,0,0,0,0,460,567
8786,Métropolitain Nord / Provencher,2019-10-31,09:45:00,9,45,35,38,0,0,79,34,0,0,0,56,213,14,0,0,0,0,460,469
8709,Pie-IX / Rouen,2019-11-06,10:00:00,10,0,10,52,15,20,96,11,3,21,8,10,27,6,0,0,0,0,139_439,279
8784,Métropolitain Nord / Provencher,2019-10-29,10:00:00,10,0,36,32,0,0,50,37,0,0,0,37,291,19,0,0,0,0,460,502
8785,Métropolitain Nord / Provencher,2019-10-30,10:00:00,10,0,25,42,0,0,58,29,0,0,0,62,208,15,0,0,0,0,460,439
8786,Métropolitain Nord / Provencher,2019-10-31,10:00:00,10,0,31,41,0,0,56,33,0,0,0,52,197,9,0,0,0,0,460,419
8705,Pie-IX / Rouen,2019-11-05,10:00:00,10,0,5,37,8,19,104,8,5,9,5,9,26,9,0,0,0,0,139_439,244
8713,Pie-IX / Rouen,2019-11-07,10:00:00,10,0,5,45,12,29,116,8,9,11,5,11,29,4,0,0,0,0,139_439,284
8705,Pie-IX / Rouen,2019-11-05,10:15:00,10,15,15,49,12,16,89,7,5,12,1,8,26,4,0,0,0,0,139_439,244
8709,Pie-IX / Rouen,2019-11-06,10:15:00,10,15,9,36,10,21,122,8,4,17,7,12,29,9,0,0,0,0,139_439,284
8784,Métropolitain Nord / Provencher,2019-10-29,10:15:00,10,15,27,35,0,0,42,30,0,0,0,51,220,14,0,0,0,0,460,419
8785,Métropolitain Nord / Provencher,2019-10-30,10:15:00,10,15,24,37,0,0,61,32,0,0,0,53,191,16,0,0,0,0,460,414
8786,Métropolitain Nord / Provencher,2019-10-31,10:15:00,10,15,35,49,0,0,64,30,0,0,0,37,194,12,0,0,0,0,460,421
8713,Pie-IX / Rouen,2019-11-07,10:15:00,10,15,9,48,15,20,127,11,4,20,4,21,20,5,0,0,0,0,139_439,304
8705,Pie-IX / Rouen,2019-11-05,10:30:00,10,30,8,31,19,15,110,14,5,18,5,11,27,2,0,0,0,0,139_439,265
8713,Pie-IX / Rouen,2019-11-07,10:30:00,10,30,3,50,14,20,93,11,6,17,5,8,23,6,0,0,0,0,139_439,256
8709,Pie-IX / Rouen,2019-11-06,10:30:00,10,30,9,37,6,21,109,13,2,18,4,14,24,13,0,0,0,0,139_439,270
8784,Métropolitain Nord / Provencher,2019-10-29,10:30:00,10,30,33,37,0,0,55,30,0,0,0,48,195,14,0,0,0,0,460,412
8785,Métropolitain Nord / Provencher,2019-10-30,10:30:00,10,30,27,47,0,0,60,33,0,0,0,34,194,17,0,0,0,0,460,412
8786,Métropolitain Nord / Provencher,2019-10-31,10:30:00,10,30,29,38,0,0,74,25,0,0,0,61,189,21,0,0,0,0,460,437
8709,Pie-IX / Rouen,2019-11-06,10:45:00,10,45,6,58,13,24,97,13,5,18,8,9,23,13,0,0,0,0,139_439,287
8784,Métropolitain Nord / Provencher,2019-10-29,10:45:00,10,45,29,33,0,0,69,31,0,0,0,36,147,14,0,0,0,0,460,359
8785,Métropolitain Nord / Provencher,2019-10-30,10:45:00,10,45,23,49,0,0,58,30,0,0,0,56,196,20,0,0,0,0,460,432
8786,Métropolitain Nord / Provencher,2019-10-31,10:45:00,10,45,18,44,0,0,59,37,0,0,0,52,171,14,0,0,0,0,460,395
8705,Pie-IX / Rouen,2019-11-05,10:45:00,10,45,8,54,10,16,100,16,4,17,8,11,30,8,0,0,0,0,139_439,282
8713,Pie-IX / Rouen,2019-11-07,10:45:00,10,45,10,50,14,20,117,12,2,14,5,10,20,7,0,0,0,0,139_439,281
8709,Pie-IX / Rouen,2019-11-06,11:00:00,11,0,7,55,13,24,116,8,10,17,6,17,24,4,0,0,0,0,139_439,301
8784,Métropolitain Nord / Provencher,2019-10-29,11:00:00,11,0,23,34,0,0,49,20,0,0,0,50,182,16,0,0,0,0,460,374
8785,Métropolitain Nord / Provencher,2019-10-30,11:00:00,11,0,29,53,0,0,52,28,0,0,0,49,244,20,0,0,0,0,460,475
8786,Métropolitain Nord / Provencher,2019-10-31,11:00:00,11,0,25,40,0,0,64,24,0,0,0,62,174,19,0,0,0,0,460,408
8705,Pie-IX / Rouen,2019-11-05,11:00:00,11,0,7,49,9,14,114,6,2,6,4,3,30,11,0,0,0,0,139_439,255
8713,Pie-IX / Rouen,2019-11-07,11:00:00,11,0,11,54,10,20,112,7,4,11,9,11,21,7,0,0,0,0,139_439,277
8709,Pie-IX / Rouen,2019-11-06,11:15:00,11,15,7,57,14,17,138,13,5,12,6,13,20,8,0,0,0,0,139_439,310
8705,Pie-IX / Rouen,2019-11-05,11:15:00,11,15,4,52,12,17,94,10,4,15,7,8,21,6,0,0,0,0,139_439,250
8713,Pie-IX / Rouen,2019-11-07,11:15:00,11,15,8,67,9,17,131,17,4,20,5,8,26,3,0,0,0,0,139_439,315
8784,Métropolitain Nord / Provencher,2019-10-29,11:15:00,11,15,19,40,0,0,66,25,0,0,0,57,210,16,0,0,0,0,460,433
8785,Métropolitain Nord / Provencher,2019-10-30,11:15:00,11,15,29,61,0,0,69,23,0,0,0,42,338,20,0,0,0,0,460,582
8786,Métropolitain Nord / Provencher,2019-10-31,11:15:00,11,15,25,53,0,0,50,34,0,0,0,52,234,13,0,0,0,0,460,461
8705,Pie-IX / Rouen,2019-11-05,11:30:00,11,30,13,48,8,17,113,13,8,13,9,10,26,3,0,0,0,0,139_439,281
8713,Pie-IX / Rouen,2019-11-07,11:30:00,11,30,6,56,15,27,113,13,9,22,7,15,24,14,0,0,0,0,139_439,321
8709,Pie-IX / Rouen,2019-11-06,11:30:00,11,30,6,45,13,25,117,10,2,15,10,10,21,0,0,0,0,0,139_439,274
8784,Métropolitain Nord / Provencher,2019-10-29,11:30:00,11,30,27,56,0,0,71,21,0,0,0,49,187,15,0,0,0,0,460,426
8785,Métropolitain Nord / Provencher,2019-10-30,11:30:00,11,30,44,64,0,0,66,41,0,0,0,44,294,36,0,0,0,0,460,589
8786,Métropolitain Nord / Provencher,2019-10-31,11:30:00,11,30,26,45,0,0,67,29,0,0,0,49,211,15,0,0,0,0,460,442
8705,Pie-IX / Rouen,2019-11-05,11:45:00,11,45,7,48,9,18,98,9,6,21,8,9,22,3,0,0,0,0,139_439,258
8713,Pie-IX / Rouen,2019-11-07,11:45:00,11,45,5,63,11,21,104,9,7,16,5,7,26,4,0,0,0,0,139_439,278
8709,Pie-IX / Rouen,2019-11-06,11:45:00,11,45,13,52,14,31,94,14,7,19,6,10,26,6,0,0,0,0,139_439,292
8784,Métropolitain Nord / Provencher,2019-10-29,11:45:00,11,45,30,59,0,0,71,27,0,0,0,38,197,15,0,0,0,0,460,437
8785,Métropolitain Nord / Provencher,2019-10-30,11:45:00,11,45,41,57,0,0,68,49,0,0,0,42,280,39,0,0,0,0,460,576
8786,Métropolitain Nord / Provencher,2019-10-31,11:45:00,11,45,26,60,0,0,73,24,0,0,0,43,189,21,0,0,0,0,460,436
8705,Pie-IX / Rouen,2019-11-05,12:00:00,12,0,10,52,6,22,75,7,4,24,10,5,28,8,0,0,0,0,139_439,251
8709,Pie-IX / Rouen,2019-11-06,12:00:00,12,0,5,49,17,34,97,9,7,12,13,18,28,11,0,0,0,0,139_439,300
8784,Métropolitain Nord / Provencher,2019-10-29,12:00:00,12,0,42,62,0,0,54,26,0,0,0,53,171,17,0,0,0,0,460,425
8785,Métropolitain Nord / Provencher,2019-10-30,12:00:00,12,0,33,56,0,0,52,55,0,0,0,35,281,38,0,0,0,0,460,550
8786,Métropolitain Nord / Provencher,2019-10-31,12:00:00,12,0,21,44,0,0,63,36,0,0,0,57,179,20,0,0,0,0,460,420
8713,Pie-IX / Rouen,2019-11-07,12:00:00,12,0,9,63,8,20,105,18,4,19,11,9,24,6,0,0,0,0,139_439,296
8705,Pie-IX / Rouen,2019-11-05,12:15:00,12,15,4,51,5,22,110,19,6,18,7,6,19,1,0,0,0,0,139_439,268
8713,Pie-IX / Rouen,2019-11-07,12:15:00,12,15,8,58,11,21,98,12,7,23,4,18,25,7,0,0,0,0,139_439,292
8709,Pie-IX / Rouen,2019-11-06,12:15:00,12,15,6,46,13,27,117,5,6,25,4,14,31,5,0,0,0,0,139_439,299
8784,Métropolitain Nord / Provencher,2019-10-29,12:15:00,12,15,32,52,0,0,60,27,0,0,0,46,209,16,0,0,0,0,460,442
8785,Métropolitain Nord / Provencher,2019-10-30,12:15:00,12,15,51,45,0,0,72,43,0,0,0,39,336,26,0,0,0,0,460,612
8786,Métropolitain Nord / Provencher,2019-10-31,12:15:00,12,15,32,51,0,0,67,32,0,0,0,58,176,21,0,0,0,0,460,437
8709,Pie-IX / Rouen,2019-11-06,12:30:00,12,30,5,50,14,25,107,19,7,23,10,19,31,9,0,0,0,0,139_439,319
8784,Métropolitain Nord / Provencher,2019-10-29,12:30:00,12,30,28,82,0,0,70,31,0,0,0,57,264,23,0,0,0,0,460,555
8785,Métropolitain Nord / Provencher,2019-10-30,12:30:00,12,30,37,61,0,0,77,41,0,0,0,60,342,26,0,0,0,0,460,644
8786,Métropolitain Nord / Provencher,2019-10-31,12:30:00,12,30,33,59,0,0,70,24,0,0,0,64,222,15,0,0,0,0,460,487
8705,Pie-IX / Rouen,2019-11-05,12:30:00,12,30,9,57,15,26,118,13,12,27,11,9,21,3,0,0,0,0,139_439,321
8713,Pie-IX / Rouen,2019-11-07,12:30:00,12,30,9,58,20,27,93,9,5,24,8,14,25,1,0,0,0,0,139_439,293
8709,Pie-IX / Rouen,2019-11-06,12:45:00,12,45,6,48,11,27,113,15,7,18,3,12,28,4,0,0,0,0,139_439,292
8784,Métropolitain Nord / Provencher,2019-10-29,12:45:00,12,45,39,64,0,0,78,30,0,0,0,49,228,20,0,0,0,0,460,508
8785,Métropolitain Nord / Provencher,2019-10-30,12:45:00,12,45,43,64,0,0,79,28,0,0,0,67,256,16,0,0,0,0,460,553
8786,Métropolitain Nord / Provencher,2019-10-31,12:45:00,12,45,30,55,0,0,71,31,0,0,0,49,222,23,0,0,0,0,460,481
8705,Pie-IX / Rouen,2019-11-05,12:45:00,12,45,2,67,18,22,100,7,5,18,10,18,27,3,0,0,0,0,139_439,297
8713,Pie-IX / Rouen,2019-11-07,12:45:00,12,45,9,65,16,24,100,15,5,26,6,7,30,5,0,0,0,0,139_439,308
8709,Pie-IX / Rouen,2019-11-06,13:00:00,13,0,7,72,12,23,112,9,5,13,4,7,17,7,0,0,0,0,139_439,288
8784,Métropolitain Nord / Provencher,2019-10-29,13:00:00,13,0,33,68,0,0,59,25,0,0,0,44,234,17,0,0,0,0,460,480
8785,Métropolitain Nord / Provencher,2019-10-30,13:00:00,13,0,33,81,0,0,78,29,0,0,0,50,196,23,0,0,0,0,460,490
8786,Métropolitain Nord / Provencher,2019-10-31,13:00:00,13,0,43,72,0,0,80,24,0,0,0,59,211,26,0,0,0,0,460,515
8709,Pie-IX / Rouen,2019-11-06,13:15:00,13,15,7,66,19,24,122,10,9,17,7,12,25,6,0,0,0,0,139_439,324
8705,Pie-IX / Rouen,2019-11-05,13:00:00,13,0,7,70,13,16,125,15,3,21,14,14,27,4,0,0,0,0,139_439,329
8713,Pie-IX / Rouen,2019-11-07,13:00:00,13,0,6,61,11,21,99,13,7,21,4,8,23,7,0,0,0,0,139_439,281
8784,Métropolitain Nord / Provencher,2019-10-29,13:15:00,13,15,39,56,0,0,71,27,0,0,0,46,194,22,0,0,0,0,460,455
8785,Métropolitain Nord / Provencher,2019-10-30,13:15:00,13,15,33,62,0,0,71,32,0,0,0,48,234,16,0,0,0,0,460,496
8786,Métropolitain Nord / Provencher,2019-10-31,13:15:00,13,15,30,54,0,0,77,44,0,0,0,49,235,13,0,0,0,0,460,502
8705,Pie-IX / Rouen,2019-11-05,13:15:00,13,15,9,75,6,25,109,13,9,19,4,12,24,10,0,0,0,0,139_439,315
8713,Pie-IX / Rouen,2019-11-07,13:15:00,13,15,9,60,10,12,110,16,8,24,5,9,16,8,0,0,0,0,139_439,287
8709,Pie-IX / Rouen,2019-11-06,13:30:00,13,30,3,56,16,18,117,13,7,16,6,12,24,8,0,0,0,0,139_439,296
8784,Métropolitain Nord / Provencher,2019-10-29,13:30:00,13,30,33,60,0,0,61,33,0,0,0,50,192,19,0,0,0,0,460,448
8785,Métropolitain Nord / Provencher,2019-10-30,13:30:00,13,30,30,62,0,0,76,42,0,0,0,43,183,20,0,0,0,0,460,456
8786,Métropolitain Nord / Provencher,2019-10-31,13:30:00,13,30,37,62,0,0,70,22,0,0,0,37,202,15,0,0,0,0,460,445
8705,Pie-IX / Rouen,2019-11-05,13:30:00,13,30,8,68,5,13,106,9,5,14,8,8,22,4,0,0,0,0,139_439,270
8713,Pie-IX / Rouen,2019-11-07,13:30:00,13,30,3,65,7,18,106,7,7,11,4,11,16,5,0,0,0,0,139_439,260
8709,Pie-IX / Rouen,2019-11-06,13:45:00,13,45,7,54,12,16,97,11,11,20,4,4,19,9,0,0,0,0,139_439,264
8784,Métropolitain Nord / Provencher,2019-10-29,13:45:00,13,45,29,57,0,0,62,38,0,0,0,32,205,20,0,0,0,0,460,443
8785,Métropolitain Nord / Provencher,2019-10-30,13:45:00,13,45,43,48,0,0,72,24,0,0,0,50,202,13,0,0,0,0,460,452
8786,Métropolitain Nord / Provencher,2019-10-31,13:45:00,13,45,36,55,0,0,69,28,0,0,0,43,221,15,0,0,0,0,460,467
8705,Pie-IX / Rouen,2019-11-05,13:45:00,13,45,5,65,7,14,113,16,7,17,4,10,14,6,0,0,0,0,139_439,278
8713,Pie-IX / Rouen,2019-11-07,13:45:00,13,45,7,60,11,21,112,14,10,16,5,14,28,4,0,0,0,0,139_439,302
8709,Pie-IX / Rouen,2019-11-06,14:00:00,14,0,8,72,10,17,107,3,7,19,7,18,33,8,0,0,0,0,139_439,309
8705,Pie-IX / Rouen,2019-11-05,14:00:00,14,0,4,57,15,24,112,17,5,14,6,15,23,6,0,0,0,0,139_439,298
8713,Pie-IX / Rouen,2019-11-07,14:00:00,14,0,8,52,15,19,114,13,12,28,6,5,22,5,0,0,0,0,139_439,299
8784,Métropolitain Nord / Provencher,2019-10-29,14:00:00,14,0,33,50,0,0,75,27,0,0,0,35,201,15,0,0,0,0,460,436
8785,Métropolitain Nord / Provencher,2019-10-30,14:00:00,14,0,34,69,0,0,73,26,0,0,0,51,245,22,0,0,0,0,460,520
8786,Métropolitain Nord / Provencher,2019-10-31,14:00:00,14,0,33,60,0,0,74,25,0,0,0,48,207,18,0,0,0,0,460,465
8709,Pie-IX / Rouen,2019-11-06,14:15:00,14,15,6,42,20,20,116,7,5,22,7,12,25,6,0,0,0,0,139_439,288
8784,Métropolitain Nord / Provencher,2019-10-29,14:15:00,14,15,42,61,0,0,75,24,0,0,0,45,202,19,0,0,0,0,460,468
8785,Métropolitain Nord / Provencher,2019-10-30,14:15:00,14,15,40,47,0,0,83,41,0,0,0,53,234,24,0,0,0,0,460,522
8786,Métropolitain Nord / Provencher,2019-10-31,14:15:00,14,15,39,55,0,0,60,35,0,0,0,51,234,16,0,0,0,0,460,490
8705,Pie-IX / Rouen,2019-11-05,14:15:00,14,15,7,55,8,22,113,12,6,14,8,12,26,9,0,0,0,0,139_439,292
8713,Pie-IX / Rouen,2019-11-07,14:15:00,14,15,7,63,8,15,160,11,5,22,6,17,26,6,0,0,0,0,139_439,346
8709,Pie-IX / Rouen,2019-11-06,14:30:00,14,30,11,75,8,19,130,11,6,24,4,15,35,5,0,0,0,0,139_439,343
8784,Métropolitain Nord / Provencher,2019-10-29,14:30:00,14,30,45,58,0,0,74,29,0,0,0,42,291,17,0,0,0,0,460,556
8785,Métropolitain Nord / Provencher,2019-10-30,14:30:00,14,30,37,52,0,0,75,41,0,0,0,53,216,18,0,0,0,0,460,492
8786,Métropolitain Nord / Provencher,2019-10-31,14:30:00,14,30,43,67,0,0,67,31,0,0,0,59,269,16,0,0,0,0,460,552
8709,Pie-IX / Rouen,2019-11-06,14:45:00,14,45,7,72,13,27,129,10,4,28,7,16,26,8,0,0,0,0,139_439,347
8784,Métropolitain Nord / Provencher,2019-10-29,14:45:00,14,45,50,63,0,0,65,27,0,0,0,39,356,15,0,0,0,0,460,615
8785,Métropolitain Nord / Provencher,2019-10-30,14:45:00,14,45,39,90,0,0,90,35,0,0,0,52,199,14,0,0,0,0,460,519
8705,Pie-IX / Rouen,2019-11-05,14:30:00,14,30,6,76,6,26,115,10,2,17,5,15,26,3,0,0,0,0,139_439,307
8713,Pie-IX / Rouen,2019-11-07,14:30:00,14,30,9,62,10,22,135,17,5,24,6,12,20,4,0,0,0,0,139_439,326
8705,Pie-IX / Rouen,2019-11-05,14:45:00,14,45,5,67,11,29,106,8,11,27,3,9,33,5,0,0,0,0,139_439,314
8713,Pie-IX / Rouen,2019-11-07,14:45:00,14,45,17,65,7,17,108,10,8,19,14,10,28,7,0,0,0,0,139_439,310
8786,Métropolitain Nord / Provencher,2019-10-31,14:45:00,14,45,45,68,0,0,78,35,0,0,0,52,287,16,0,0,0,0,460,581
8705,Pie-IX / Rouen,2019-11-05,15:00:00,15,0,5,60,15,16,112,14,12,27,12,12,38,3,0,0,0,0,139_439,326
8713,Pie-IX / Rouen,2019-11-07,15:00:00,15,0,8,57,17,18,110,7,15,35,9,8,43,7,0,0,0,0,139_439,334
8709,Pie-IX / Rouen,2019-11-06,15:00:00,15,0,11,64,10,22,139,10,11,24,6,16,38,12,0,0,0,0,139_439,363
8784,Métropolitain Nord / Provencher,2019-10-29,15:00:00,15,0,38,79,0,0,100,46,0,0,0,40,363,15,0,0,0,0,460,681
8785,Métropolitain Nord / Provencher,2019-10-30,15:00:00,15,0,39,76,0,0,75,32,0,0,0,52,207,16,0,0,0,0,460,497
8786,Métropolitain Nord / Provencher,2019-10-31,15:00:00,15,0,40,68,0,0,79,48,0,0,0,42,242,9,0,0,0,0,460,528
8709,Pie-IX / Rouen,2019-11-06,15:15:00,15,15,7,75,14,34,149,13,15,33,5,9,33,3,0,0,0,0,139_439,390
8705,Pie-IX / Rouen,2019-11-05,15:15:00,15,15,8,57,16,27,139,10,9,36,8,14,37,7,0,0,0,0,139_439,368
8713,Pie-IX / Rouen,2019-11-07,15:15:00,15,15,11,53,17,16,130,11,11,28,5,16,42,8,0,0,0,0,139_439,348
8784,Métropolitain Nord / Provencher,2019-10-29,15:15:00,15,15,58,76,0,0,85,36,0,0,0,58,233,23,0,0,0,0,460,569
8785,Métropolitain Nord / Provencher,2019-10-30,15:15:00,15,15,41,84,0,0,86,33,0,0,0,61,205,14,0,0,0,0,460,524
8786,Métropolitain Nord / Provencher,2019-10-31,15:15:00,15,15,45,78,0,0,80,33,0,0,0,46,272,17,0,0,0,0,460,571
