date,line,delay_start,start_time,end_time,temp_start,rain_amt,snow_amt,delay_end,total_traffic,T_NBLT,T_NBT,T_NBRT,T_SBLT,T_SBT,T_SBRT,T_EBLT,T_EBT,T_EBRT,T_WBLT,T_WBT,T_WBRT
2021-10-19,67,1,1900-01-01 17:46:00,1900-01-01 18:34:00,10.7,0.0,0.0,1,3872.0,0.0,1327.0,81.0,0.0,1244.0,75.0,207.0,394.0,91.0,3.0,335.0,115.0
2021-10-19,67,-1,1900-01-01 17:51:00,1900-01-01 18:39:00,10.7,0.0,0.0,-1,3872.0,0.0,1327.0,81.0,0.0,1244.0,75.0,207.0,394.0,91.0,3.0,335.0,115.0
2021-10-19,67,1,1900-01-01 18:00:00,1900-01-01 18:42:00,8.5,0.0,0.0,-5,3872.0,0.0,1327.0,81.0,0.0,1244.0,75.0,207.0,394.0,91.0,3.0,335.0,115.0
2021-10-19,67,2,1900-01-01 18:09:00,1900-01-01 18:59:00,8.5,0.0,0.0,4,3601.0,0.0,1221.0,77.0,2.0,1183.0,64.0,199.0,353.0,78.0,3.0,306.0,115.0
2021-10-19,67,0,1900-01-01 18:17:00,1900-01-01 19:07:00,8.5,0.0,0.0,3,3363.0,0.0,1116.0,79.0,2.0,1176.0,71.0,171.0,322.0,61.0,3.0,261.0,101.0
2021-10-19,67,0,1900-01-01 18:27:00,1900-01-01 19:08:00,8.5,0.0,0.0,-5,3363.0,0.0,1116.0,79.0,2.0,1176.0,71.0,171.0,322.0,61.0,3.0,261.0,101.0
2021-10-19,67,0,1900-01-01 18:36:00,1900-01-01 19:18:00,8.5,0.0,0.0,-3,3082.0,0.0,953.0,82.0,2.0,1100.0,67.0,163.0,283.0,75.0,6.0,248.0,103.0
2021-10-19,67,-1,1900-01-01 18:45:00,1900-01-01 19:25:00,8.5,0.0,0.0,-5,3082.0,0.0,953.0,82.0,2.0,1100.0,67.0,163.0,283.0,75.0,6.0,248.0,103.0
2021-10-19,67,1,1900-01-01 18:57:00,1900-01-01 19:37:00,8.5,0.0,0.0,-3,2910.0,0.0,880.0,76.0,0.0,1055.0,68.0,140.0,262.0,82.0,6.0,236.0,105.0
2021-10-19,67,0,1900-01-01 19:06:00,1900-01-01 19:49:00,8.8,0.0,0.0,-1,2685.0,0.0,794.0,69.0,1.0,964.0,51.0,134.0,238.0,93.0,9.0,230.0,102.0
2021-10-19,67,-1,1900-01-01 19:15:00,1900-01-01 20:09:00,8.8,0.0,0.0,9,3472.0,0.0,1045.0,92.0,1.0,1229.0,67.0,171.0,304.0,120.0,10.0,296.0,137.0
2021-10-19,67,0,1900-01-01 19:26:00,1900-01-01 20:04:00,8.8,0.0,0.0,-5,2530.0,0.0,788.0,69.0,1.0,894.0,46.0,117.0,213.0,90.0,7.0,205.0,100.0
2021-10-19,67,0,1900-01-01 19:34:00,1900-01-01 20:13:00,8.8,0.0,0.0,-4,1601.0,0.0,506.0,48.0,1.0,552.0,25.0,77.0,133.0,59.0,6.0,135.0,59.0
2021-10-19,67,-1,1900-01-01 19:41:00,1900-01-01 20:25:00,8.8,0.0,0.0,0,2377.0,0.0,741.0,69.0,1.0,808.0,38.0,123.0,205.0,85.0,7.0,203.0,97.0
2021-10-19,67,0,1900-01-01 19:51:00,1900-01-01 20:30:00,8.8,0.0,0.0,-4,2300.0,1.0,741.0,58.0,1.0,773.0,41.0,138.0,187.0,75.0,2.0,187.0,96.0
2021-10-19,67,1,1900-01-01 20:05:00,1900-01-01 20:51:00,6.9,0.0,0.0,5,2171.0,1.0,693.0,49.0,2.0,746.0,40.0,133.0,180.0,66.0,1.0,181.0,79.0
2021-10-19,67,0,1900-01-01 20:17:00,1900-01-01 20:56:00,6.9,0.0,0.0,-3,1395.0,1.0,458.0,28.0,2.0,490.0,27.0,87.0,108.0,40.0,0.0,113.0,41.0
2021-10-19,67,0,1900-01-01 20:30:00,1900-01-01 21:10:00,6.9,0.0,0.0,-1,2069.0,1.0,674.0,43.0,3.0,714.0,48.0,120.0,178.0,63.0,3.0,155.0,67.0
2021-10-19,67,0,1900-01-01 20:42:00,1900-01-01 21:20:00,6.9,0.0,0.0,-3,2017.0,0.0,657.0,48.0,2.0,680.0,46.0,109.0,185.0,57.0,3.0,163.0,67.0
2021-10-19,67,1,1900-01-01 20:54:00,1900-01-01 21:33:00,6.9,0.0,0.0,-1,1977.0,0.0,663.0,52.0,1.0,653.0,45.0,115.0,173.0,52.0,4.0,154.0,65.0
2021-10-19,67,0,1900-01-01 21:05:00,1900-01-01 21:43:00,8.5,0.0,0.0,-3,1303.0,0.0,447.0,37.0,0.0,429.0,24.0,82.0,103.0,29.0,1.0,112.0,39.0
2021-10-19,67,0,1900-01-01 21:17:00,1900-01-01 21:55:00,8.5,0.0,0.0,-3,1201.0,0.0,394.0,31.0,3.0,420.0,25.0,73.0,91.0,24.0,2.0,98.0,40.0
2021-10-19,67,0,1900-01-01 21:30:00,1900-01-01 22:13:00,8.5,0.0,0.0,2,1724.0,4.0,574.0,45.0,5.0,554.0,35.0,113.0,146.0,45.0,3.0,139.0,61.0
2021-10-19,67,0,1900-01-01 21:43:00,1900-01-01 22:24:00,8.5,0.0,0.0,0,1669.0,9.0,568.0,39.0,9.0,506.0,38.0,119.0,142.0,53.0,2.0,127.0,57.0
2021-10-19,67,0,1900-01-01 21:56:00,1900-01-01 22:33:00,8.5,0.0,0.0,-4,1592.0,9.0,558.0,33.0,11.0,473.0,38.0,113.0,133.0,63.0,2.0,113.0,46.0
2021-10-19,67,0,1900-01-01 22:08:00,1900-01-01 22:48:00,7.2,0.0,0.0,-1,1556.0,6.0,551.0,26.0,13.0,519.0,34.0,95.0,107.0,53.0,3.0,111.0,38.0
2021-10-19,67,1,1900-01-01 22:21:00,1900-01-01 22:59:00,7.2,0.0,0.0,-1,993.0,1.0,348.0,14.0,9.0,356.0,17.0,51.0,64.0,32.0,3.0,72.0,26.0
2021-10-19,67,0,1900-01-01 22:40:00,1900-01-01 23:16:00,7.2,0.0,0.0,-3,1331.0,2.0,464.0,18.0,11.0,460.0,30.0,85.0,98.0,33.0,4.0,95.0,31.0
2021-10-19,67,0,1900-01-01 22:59:00,1900-01-01 23:55:00,7.2,0.0,0.0,17,1613.0,3.0,584.0,25.0,17.0,493.0,44.0,148.0,130.0,38.0,3.0,87.0,41.0
2021-10-19,67,0,1900-01-01 00:29:00,1900-01-01 01:01:00,7.4,0.3,0.0,-5,453.0,2.0,148.0,7.0,9.0,135.0,13.0,33.0,40.0,8.0,1.0,37.0,20.0
2021-10-19,67,0,1900-01-01 01:00:00,1900-01-01 01:35:00,7.2,0.0,0.0,-2,342.0,0.0,105.0,6.0,5.0,105.0,10.0,26.0,31.0,8.0,2.0,30.0,14.0
2021-10-19,67,-1,1900-01-01 01:29:00,1900-01-01 02:05:00,7.2,0.0,0.0,-2,323.0,0.0,90.0,4.0,5.0,104.0,8.0,34.0,27.0,8.0,1.0,28.0,14.0
2021-10-19,67,1,1900-01-01 04:43:00,1900-01-01 05:19:00,7.3,0.0,0.0,-4,813.0,0.0,304.0,2.0,3.0,337.0,39.0,36.0,14.0,3.0,1.0,44.0,30.0
2021-10-19,67,-2,1900-01-01 04:50:00,1900-01-01 05:29:00,7.3,0.0,0.0,-4,634.0,0.0,250.0,1.0,1.0,247.0,35.0,28.0,10.0,2.0,1.0,37.0,22.0
2021-10-19,67,0,1900-01-01 05:00:00,1900-01-01 05:39:00,7.2,0.0,0.0,-2,1165.0,0.0,450.0,4.0,7.0,451.0,53.0,57.0,16.0,6.0,1.0,78.0,42.0
2021-10-19,67,1,1900-01-01 05:11:00,1900-01-01 05:50:00,7.2,0.0,0.0,-1,1490.0,0.0,540.0,8.0,7.0,589.0,82.0,73.0,30.0,7.0,0.0,108.0,46.0
2021-10-19,67,-1,1900-01-01 05:19:00,1900-01-01 05:56:00,7.2,0.0,0.0,-5,1116.0,0.0,394.0,7.0,7.0,442.0,57.0,58.0,25.0,6.0,0.0,87.0,33.0
2021-10-19,67,-1,1900-01-01 05:28:00,1900-01-01 06:09:00,7.2,0.0,0.0,-1,1790.0,0.0,636.0,10.0,8.0,713.0,77.0,83.0,44.0,12.0,1.0,154.0,52.0
2021-10-19,67,1,1900-01-01 05:38:00,1900-01-01 06:16:00,7.2,0.0,0.0,-2,2087.0,1.0,712.0,10.0,3.0,852.0,89.0,89.0,69.0,12.0,1.0,201.0,48.0
2021-10-19,67,0,1900-01-01 05:47:00,1900-01-01 06:28:00,7.2,0.0,0.0,0,1502.0,1.0,518.0,6.0,2.0,614.0,50.0,60.0,50.0,10.0,1.0,155.0,35.0
2021-10-19,67,1,1900-01-01 06:09:00,1900-01-01 06:49:00,7.1,0.0,0.0,-3,2830.0,2.0,954.0,16.0,5.0,1069.0,134.0,122.0,103.0,40.0,1.0,315.0,69.0
2021-10-19,67,0,1900-01-01 06:19:00,1900-01-01 07:03:00,7.1,0.0,0.0,-1,3259.0,1.0,1116.0,21.0,4.0,1178.0,160.0,145.0,121.0,53.0,2.0,366.0,92.0
2021-10-19,67,1,1900-01-01 06:31:00,1900-01-01 07:14:00,7.1,0.0,0.0,-3,2282.0,0.0,772.0,14.0,4.0,805.0,108.0,105.0,92.0,38.0,2.0,269.0,73.0
2021-10-19,67,-1,1900-01-01 06:39:00,1900-01-01 07:25:00,7.1,0.0,0.0,-2,3674.0,0.0,1236.0,23.0,4.0,1270.0,155.0,165.0,157.0,68.0,2.0,478.0,116.0
2021-10-19,67,0,1900-01-01 06:50:00,1900-01-01 07:38:00,7.1,0.0,0.0,1,4181.0,0.0,1402.0,41.0,0.0,1394.0,153.0,197.0,214.0,74.0,1.0,573.0,132.0
2021-10-19,67,0,1900-01-01 07:00:00,1900-01-01 07:45:00,6.9,0.0,0.0,-3,5765.0,0.0,1933.0,73.0,0.0,1844.0,206.0,248.0,352.0,92.0,1.0,821.0,195.0
2021-10-19,67,0,1900-01-01 07:09:00,1900-01-01 07:56:00,6.9,0.0,0.0,-2,4508.0,0.0,1495.0,65.0,0.0,1392.0,150.0,190.0,303.0,75.0,0.0,682.0,156.0
2021-10-19,67,0,1900-01-01 07:10:00,1900-01-01 07:55:00,6.9,0.0,0.0,-4,4508.0,0.0,1495.0,65.0,0.0,1392.0,150.0,190.0,303.0,75.0,0.0,682.0,156.0
2021-10-19,67,-1,1900-01-01 07:18:00,1900-01-01 08:06:00,6.9,0.0,0.0,-3,4465.0,0.0,1450.0,73.0,0.0,1301.0,156.0,211.0,369.0,75.0,0.0,676.0,154.0
2021-10-19,67,3,1900-01-01 07:27:00,1900-01-01 08:13:00,6.9,0.0,0.0,-1,4465.0,0.0,1450.0,73.0,0.0,1301.0,156.0,211.0,369.0,75.0,0.0,676.0,154.0
2021-10-19,67,0,1900-01-01 07:29:00,1900-01-01 08:15:00,6.9,0.0,0.0,-4,5858.0,0.0,1939.0,86.0,0.0,1715.0,221.0,273.0,474.0,99.0,2.0,858.0,191.0
2021-10-19,67,-1,1900-01-01 07:29:00,1900-01-01 08:16:00,6.9,0.0,0.0,-4,5858.0,0.0,1939.0,86.0,0.0,1715.0,221.0,273.0,474.0,99.0,2.0,858.0,191.0
2021-10-19,67,-1,1900-01-01 07:38:00,1900-01-01 08:24:00,6.9,0.0,0.0,-5,4326.0,0.0,1439.0,62.0,0.0,1238.0,171.0,194.0,374.0,72.0,2.0,633.0,141.0
2021-10-19,67,1,1900-01-01 07:51:00,1900-01-01 08:41:00,6.9,0.0,0.0,1,3984.0,0.0,1330.0,44.0,0.0,1167.0,170.0,191.0,312.0,89.0,3.0,567.0,111.0
2021-10-19,67,1,1900-01-01 07:51:00,1900-01-01 08:41:00,6.9,0.0,0.0,1,3984.0,0.0,1330.0,44.0,0.0,1167.0,170.0,191.0,312.0,89.0,3.0,567.0,111.0
2021-10-19,67,-1,1900-01-01 07:59:00,1900-01-01 08:46:00,6.9,0.0,0.0,-4,5397.0,0.0,1761.0,65.0,0.0,1672.0,231.0,259.0,407.0,140.0,3.0,706.0,153.0
2021-10-19,67,-1,1900-01-01 08:08:00,1900-01-01 08:55:00,6.5,0.0,0.0,-3,4048.0,0.0,1342.0,48.0,0.0,1298.0,178.0,178.0,276.0,110.0,3.0,503.0,112.0
2021-10-19,67,-1,1900-01-01 08:18:00,1900-01-01 09:06:00,6.5,0.0,0.0,-2,3764.0,0.0,1234.0,53.0,0.0,1227.0,153.0,172.0,255.0,110.0,1.0,455.0,104.0
2021-10-19,67,-1,1900-01-01 08:28:00,1900-01-01 09:13:00,6.5,0.0,0.0,-3,3764.0,0.0,1234.0,53.0,0.0,1227.0,153.0,172.0,255.0,110.0,1.0,455.0,104.0
2021-10-19,67,1,1900-01-01 08:41:00,1900-01-01 09:29:00,6.5,0.0,0.0,2,3686.0,0.0,1193.0,53.0,0.0,1279.0,142.0,164.0,259.0,98.0,1.0,392.0,105.0
2021-10-19,67,0,1900-01-01 08:50:00,1900-01-01 09:33:00,6.5,0.0,0.0,-4,3329.0,0.0,1089.0,56.0,1.0,1143.0,126.0,149.0,242.0,72.0,3.0,353.0,95.0
2021-10-19,67,-1,1900-01-01 08:59:00,1900-01-01 09:45:00,6.5,0.0,0.0,-2,4386.0,1.0,1447.0,69.0,1.0,1509.0,163.0,196.0,324.0,93.0,4.0,452.0,127.0
2021-10-19,67,-1,1900-01-01 09:19:00,1900-01-01 10:06:00,6.8,0.0,0.0,-3,3086.0,1.0,988.0,57.0,1.0,1062.0,126.0,157.0,237.0,70.0,4.0,289.0,94.0
2021-10-19,67,0,1900-01-01 09:40:00,1900-01-01 10:29:00,6.8,0.0,0.0,0,3094.0,1.0,987.0,53.0,0.0,1057.0,126.0,177.0,245.0,78.0,3.0,275.0,92.0
2021-10-19,67,0,1900-01-01 09:52:00,1900-01-01 10:37:00,6.8,0.0,0.0,-4,3113.0,0.0,965.0,61.0,0.0,1064.0,130.0,181.0,253.0,85.0,4.0,277.0,93.0
2021-10-19,67,-1,1900-01-01 10:04:00,1900-01-01 10:52:00,7.3,0.0,0.0,-2,3172.0,0.0,995.0,68.0,1.0,1064.0,125.0,179.0,260.0,87.0,3.0,289.0,101.0
2021-10-19,67,0,1900-01-01 10:18:00,1900-01-01 11:04:00,7.3,0.0,0.0,-3,3103.0,0.0,977.0,67.0,1.0,1048.0,126.0,177.0,247.0,71.0,2.0,293.0,94.0
2021-10-19,67,-1,1900-01-01 10:40:00,1900-01-01 11:29:00,7.3,0.0,0.0,-1,3027.0,0.0,973.0,64.0,1.0,989.0,123.0,180.0,239.0,65.0,0.0,289.0,104.0
2021-10-19,67,0,1900-01-01 10:51:00,1900-01-01 11:36:00,7.3,0.0,0.0,-5,3082.0,0.0,983.0,60.0,0.0,1004.0,124.0,188.0,259.0,70.0,0.0,287.0,107.0
2021-10-19,67,-13,1900-01-01 10:48:00,1900-01-01 11:52:00,7.3,0.0,0.0,1,4162.0,0.0,1327.0,86.0,2.0,1341.0,175.0,249.0,370.0,95.0,0.0,385.0,132.0
2021-10-19,67,-1,1900-01-01 11:09:00,1900-01-01 12:03:00,8.1,0.0,0.0,3,4300.0,0.0,1384.0,97.0,2.0,1355.0,161.0,248.0,388.0,99.0,2.0,411.0,153.0
2021-10-19,67,1,1900-01-01 11:21:00,1900-01-01 12:06:00,8.1,0.0,0.0,-4,3300.0,0.0,1052.0,79.0,2.0,1041.0,123.0,194.0,306.0,77.0,2.0,314.0,110.0
2021-10-19,67,0,1900-01-01 11:40:00,1900-01-01 12:27:00,8.1,0.0,0.0,-3,3343.0,0.0,1065.0,90.0,2.0,1054.0,111.0,189.0,302.0,84.0,5.0,335.0,106.0
2021-10-19,67,0,1900-01-01 11:50:00,1900-01-01 12:38:00,8.1,0.0,0.0,-2,3456.0,0.0,1112.0,99.0,0.0,1071.0,107.0,197.0,301.0,85.0,6.0,349.0,129.0
2021-10-19,67,1,1900-01-01 12:01:00,1900-01-01 12:47:00,8.9,0.0,0.0,-3,3404.0,0.0,1111.0,92.0,0.0,1019.0,103.0,181.0,353.0,87.0,5.0,331.0,122.0
2021-10-19,67,0,1900-01-01 12:10:00,1900-01-01 13:00:00,8.9,0.0,0.0,0,4504.0,0.0,1490.0,120.0,0.0,1346.0,138.0,237.0,463.0,113.0,9.0,429.0,159.0
2021-10-19,67,7,1900-01-01 12:27:00,1900-01-01 13:15:00,8.9,0.0,0.0,5,4548.0,0.0,1518.0,116.0,0.0,1363.0,143.0,247.0,456.0,105.0,8.0,424.0,168.0
2021-10-19,67,-96,1900-01-01 10:54:00,1900-01-01 13:17:00,7.3,0.0,0.0,-3,10973.0,0.0,3566.0,266.0,2.0,3421.0,378.0,624.0,1017.0,259.0,13.0,1046.0,381.0
2021-10-19,67,-3,1900-01-01 12:37:00,1900-01-01 13:33:00,8.9,0.0,0.0,3,4522.0,0.0,1498.0,100.0,0.0,1405.0,125.0,231.0,456.0,116.0,7.0,439.0,145.0
2021-10-19,67,-1,1900-01-01 12:49:00,1900-01-01 13:37:00,8.9,0.0,0.0,-3,3441.0,0.0,1134.0,77.0,0.0,1095.0,97.0,177.0,313.0,93.0,6.0,341.0,108.0
2021-10-19,67,-1,1900-01-01 12:59:00,1900-01-01 13:53:00,8.9,0.0,0.0,3,4618.0,0.0,1565.0,106.0,1.0,1426.0,127.0,248.0,426.0,122.0,7.0,442.0,148.0
2021-10-19,67,-1,1900-01-01 13:10:00,1900-01-01 14:02:00,9.3,0.0,0.0,1,4722.0,0.0,1604.0,105.0,1.0,1459.0,131.0,259.0,432.0,123.0,3.0,457.0,148.0
2021-10-19,67,0,1900-01-01 13:22:00,1900-01-01 14:12:00,9.3,0.0,0.0,0,3548.0,0.0,1220.0,75.0,1.0,1087.0,98.0,191.0,339.0,93.0,1.0,341.0,102.0
2021-10-19,67,1,1900-01-01 13:34:00,1900-01-01 14:25:00,9.3,0.0,0.0,2,3631.0,0.0,1308.0,97.0,1.0,1039.0,99.0,211.0,365.0,85.0,1.0,316.0,109.0
2021-10-19,67,-1,1900-01-01 13:42:00,1900-01-01 14:33:00,9.3,0.0,0.0,0,4965.0,1.0,1785.0,128.0,1.0,1449.0,127.0,281.0,472.0,121.0,1.0,450.0,149.0
2021-10-19,67,-1,1900-01-01 13:54:00,1900-01-01 14:43:00,9.3,0.0,0.0,-2,3788.0,1.0,1354.0,99.0,0.0,1118.0,97.0,210.0,359.0,92.0,0.0,349.0,109.0
2021-10-19,67,-1,1900-01-01 14:06:00,1900-01-01 14:55:00,9.9,0.0,0.0,-2,4015.0,1.0,1408.0,106.0,0.0,1207.0,93.0,203.0,387.0,103.0,0.0,398.0,109.0
2021-10-19,67,1,1900-01-01 14:19:00,1900-01-01 15:15:00,9.9,0.0,0.0,7,5702.0,1.0,1982.0,115.0,0.0,1781.0,117.0,305.0,538.0,143.0,0.0,579.0,141.0
2021-10-19,67,-1,1900-01-01 14:27:00,1900-01-01 15:18:00,9.9,0.0,0.0,-1,5702.0,1.0,1982.0,115.0,0.0,1781.0,117.0,305.0,538.0,143.0,0.0,579.0,141.0
2021-10-19,67,0,1900-01-01 14:38:00,1900-01-01 15:28:00,9.9,0.0,0.0,-1,4368.0,0.0,1505.0,84.0,0.0,1371.0,89.0,235.0,431.0,107.0,0.0,445.0,101.0
2021-10-19,67,0,1900-01-01 14:46:00,1900-01-01 15:36:00,9.9,0.0,0.0,-1,4513.0,0.0,1601.0,72.0,1.0,1393.0,90.0,263.0,458.0,111.0,0.0,420.0,104.0
2021-10-19,67,-1,1900-01-01 14:53:00,1900-01-01 15:46:00,9.9,0.0,0.0,1,6006.0,0.0,2132.0,99.0,2.0,1815.0,123.0,345.0,654.0,157.0,1.0,544.0,134.0
2021-10-19,67,-1,1900-01-01 15:03:00,1900-01-01 15:54:00,10.8,0.0,0.0,-1,4577.0,0.0,1640.0,78.0,2.0,1339.0,93.0,259.0,507.0,129.0,1.0,423.0,106.0
2021-10-19,67,-1,1900-01-01 15:13:00,1900-01-01 16:04:00,10.8,0.0,0.0,-2,6214.0,0.0,2223.0,114.0,2.0,1835.0,116.0,361.0,699.0,175.0,1.0,543.0,145.0
2021-10-19,67,0,1900-01-01 15:24:00,1900-01-01 16:13:00,10.8,0.0,0.0,-5,4706.0,0.0,1682.0,85.0,2.0,1389.0,92.0,272.0,559.0,134.0,1.0,381.0,109.0
2021-10-19,67,-1,1900-01-01 15:33:00,1900-01-01 16:26:00,10.8,0.0,0.0,-3,4734.0,0.0,1643.0,101.0,1.0,1401.0,97.0,263.0,582.0,125.0,1.0,403.0,117.0
2021-10-19,67,0,1900-01-01 15:44:00,1900-01-01 16:49:00,10.8,0.0,0.0,9,7859.0,0.0,2748.0,155.0,1.0,2347.0,170.0,425.0,946.0,200.0,2.0,661.0,204.0
2021-10-19,67,1,1900-01-01 15:54:00,1900-01-01 16:45:00,10.8,0.0,0.0,-4,6366.0,0.0,2217.0,128.0,0.0,1925.0,137.0,343.0,750.0,154.0,1.0,537.0,174.0
2021-10-19,67,0,1900-01-01 16:02:00,1900-01-01 16:53:00,10.9,0.0,0.0,-6,4729.0,0.0,1634.0,92.0,0.0,1429.0,114.0,241.0,558.0,108.0,1.0,417.0,135.0
2021-10-19,67,6,1900-01-01 16:16:00,1900-01-01 17:11:00,10.9,0.0,0.0,4,4754.0,0.0,1641.0,91.0,0.0,1485.0,115.0,237.0,551.0,112.0,1.0,392.0,129.0
2021-10-19,67,0,1900-01-01 16:20:00,1900-01-01 17:13:00,10.9,0.0,0.0,-3,4754.0,0.0,1641.0,91.0,0.0,1485.0,115.0,237.0,551.0,112.0,1.0,392.0,129.0
2021-10-19,67,1,1900-01-01 16:41:00,1900-01-01 17:34:00,10.9,0.0,0.0,-1,6333.0,0.0,2126.0,124.0,1.0,1972.0,145.0,323.0,765.0,158.0,2.0,538.0,179.0
2021-10-19,67,-1,1900-01-01 16:49:00,1900-01-01 17:40:00,10.9,0.0,0.0,-4,4841.0,0.0,1604.0,98.0,1.0,1554.0,112.0,239.0,580.0,124.0,1.0,402.0,126.0
2021-10-19,67,0,1900-01-01 17:00:00,1900-01-01 17:58:00,10.7,0.0,0.0,4,6366.0,0.0,2046.0,133.0,1.0,2089.0,147.0,312.0,755.0,162.0,1.0,552.0,168.0
2021-10-19,67,1,1900-01-01 17:11:00,1900-01-01 18:01:00,10.7,0.0,0.0,-3,6109.0,0.0,1971.0,127.0,1.0,1998.0,136.0,308.0,710.0,162.0,2.0,529.0,165.0
2021-10-19,67,0,1900-01-01 17:20:00,1900-01-01 18:11:00,10.7,0.0,0.0,-3,4536.0,0.0,1439.0,91.0,1.0,1536.0,98.0,219.0,508.0,124.0,1.0,396.0,123.0
2021-10-19,67,-1,1900-01-01 17:29:00,1900-01-01 18:19:00,10.7,0.0,0.0,-3,5813.0,0.0,1885.0,121.0,1.0,1921.0,117.0,293.0,630.0,162.0,3.0,516.0,164.0
2021-10-19,67,0,1900-01-01 17:45:00,1900-01-01 18:36:00,10.7,0.0,0.0,0,5397.0,0.0,1769.0,116.0,0.0,1779.0,110.0,280.0,569.0,129.0,3.0,485.0,157.0
2021-10-19,67,0,1900-01-01 18:01:00,1900-01-01 18:47:00,8.5,0.0,0.0,-4,3601.0,0.0,1221.0,77.0,2.0,1183.0,64.0,199.0,353.0,78.0,3.0,306.0,115.0
2021-10-19,67,-1,1900-01-01 18:15:00,1900-01-01 19:01:00,8.5,0.0,0.0,-5,4640.0,0.0,1562.0,109.0,2.0,1561.0,90.0,245.0,444.0,99.0,5.0,381.0,142.0
2021-10-19,67,0,1900-01-01 18:31:00,1900-01-01 19:16:00,8.5,0.0,0.0,-5,3082.0,0.0,953.0,82.0,2.0,1100.0,67.0,163.0,283.0,75.0,6.0,248.0,103.0
2021-10-19,67,0,1900-01-01 18:45:00,1900-01-01 19:32:00,8.5,0.0,0.0,0,4011.0,0.0,1235.0,103.0,2.0,1442.0,88.0,203.0,363.0,106.0,7.0,318.0,144.0
2021-10-19,67,2,1900-01-01 19:02:00,1900-01-01 19:44:00,8.8,0.0,0.0,-2,1871.0,0.0,539.0,44.0,0.0,677.0,42.0,94.0,171.0,61.0,4.0,161.0,78.0
2021-10-19,67,0,1900-01-01 19:14:00,1900-01-01 20:00:00,8.8,0.0,0.0,1,3472.0,0.0,1045.0,92.0,1.0,1229.0,67.0,171.0,304.0,120.0,10.0,296.0,137.0
2021-10-19,67,0,1900-01-01 19:30:00,1900-01-01 20:12:00,8.8,0.0,0.0,-3,2530.0,0.0,788.0,69.0,1.0,894.0,46.0,117.0,213.0,90.0,7.0,205.0,100.0
2021-10-19,67,1,1900-01-01 19:51:00,1900-01-01 20:32:00,8.8,0.0,0.0,-3,2300.0,1.0,741.0,58.0,1.0,773.0,41.0,138.0,187.0,75.0,2.0,187.0,96.0
2021-10-19,67,0,1900-01-01 20:10:00,1900-01-01 20:52:00,6.9,0.0,0.0,-3,2171.0,1.0,693.0,49.0,2.0,746.0,40.0,133.0,180.0,66.0,1.0,181.0,79.0
2021-10-19,67,0,1900-01-01 20:30:00,1900-01-01 21:12:00,6.9,0.0,0.0,-3,2069.0,1.0,674.0,43.0,3.0,714.0,48.0,120.0,178.0,63.0,3.0,155.0,67.0
2021-10-19,67,1,1900-01-01 20:51:00,1900-01-01 21:32:00,6.9,0.0,0.0,-3,1977.0,0.0,663.0,52.0,1.0,653.0,45.0,115.0,173.0,52.0,4.0,154.0,65.0
2021-10-19,67,0,1900-01-01 21:18:00,1900-01-01 22:01:00,8.5,0.0,0.0,-2,1724.0,4.0,574.0,45.0,5.0,554.0,35.0,113.0,146.0,45.0,3.0,139.0,61.0
2021-10-19,67,-1,1900-01-01 21:49:00,1900-01-01 22:32:00,8.5,0.0,0.0,-3,1592.0,9.0,558.0,33.0,11.0,473.0,38.0,113.0,133.0,63.0,2.0,113.0,46.0
2021-10-19,67,0,1900-01-01 22:21:00,1900-01-01 22:57:00,7.2,0.0,0.0,-7,993.0,1.0,348.0,14.0,9.0,356.0,17.0,51.0,64.0,32.0,3.0,72.0,26.0
2021-10-19,67,1,1900-01-01 22:54:00,1900-01-01 23:32:00,7.2,0.0,0.0,-3,1270.0,3.0,457.0,19.0,13.0,400.0,32.0,103.0,105.0,28.0,3.0,72.0,35.0
2021-10-20,467,2,1900-01-01 06:47:00,1900-01-01 07:15:00,5.6,0.0,0.0,-4,2605.0,1.0,923.0,24.0,0.0,898.0,81.0,105.0,136.0,35.0,2.0,317.0,83.0
2021-10-20,467,-1,1900-01-01 07:15:00,1900-01-01 07:59:00,6.9,0.0,0.0,5,4278.0,0.0,1477.0,58.0,0.0,1364.0,129.0,184.0,288.0,66.0,3.0,566.0,143.0
2021-10-20,467,0,1900-01-01 07:47:00,1900-01-01 08:32:00,6.9,0.0,0.0,8,4170.0,0.0,1476.0,73.0,0.0,1290.0,130.0,209.0,308.0,77.0,0.0,527.0,80.0
2021-10-20,467,0,1900-01-01 08:17:00,1900-01-01 08:58:00,10.4,0.0,0.0,6,2606.0,0.0,924.0,38.0,0.0,867.0,85.0,135.0,152.0,48.0,0.0,292.0,65.0
2021-10-20,467,0,1900-01-01 08:47:00,1900-01-01 09:28:00,10.4,0.0,0.0,6,2361.0,0.0,735.0,39.0,1.0,854.0,76.0,111.0,180.0,51.0,0.0,238.0,76.0
2021-10-20,467,0,1900-01-01 09:16:00,1900-01-01 10:00:00,11.1,0.0,0.0,11,3114.0,0.0,977.0,49.0,1.0,1108.0,88.0,156.0,243.0,91.0,0.0,308.0,93.0
2021-10-20,467,-1,1900-01-01 09:45:00,1900-01-01 10:27:00,11.1,0.0,0.0,8,3013.0,1.0,930.0,48.0,1.0,1097.0,82.0,147.0,242.0,86.0,1.0,301.0,77.0
